LeftBreakpoint,RightBreakpoint,FFPM,Total_Count_(SC+RC),Splice_Site,Total_Mapped_Reads,Left_Exon,Right_Exon,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,exon_count5,exon_count3,LeftStrand_+,LeftStrand__,RightStrand__,RightStrand_+,Chromosome_Feature_Interchromosomal,Chromosome_Feature_Intrachromosomal,Same_Strand_No,Same_Strand_Yes,Reciprocal_Fusion_Yes,Reciprocal_Fusion_No,Splice_Pattern_InFrame,Splice_Pattern_FrameShift,Splice_Pattern_Unknown,Splice_Pattern_Class_CanonicalPattern,Splice_Pattern_Class_NonCanonicalPattern,5_loc_M,5_loc_S,5_loc_E,5_loc_O,3_loc_M,3_loc_S,3_loc_E,3_loc_O,alternative_junction_Yes,alternative_junction_No
88011563,140844529,0.2064,8.0,0,38756547.0,1.0,2.0,88009076.0,88013066.0,3990.0,140843932.0,140847330.0,3398.0,1,2,2,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
512282792,585067304,0.1548,6.0,0,38756547.0,1.0,1.0,512280900.0,512282893.0,1993.0,585065580.0,585067305.0,1725.0,2,5,3,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
601191853,683769289,0.129,5.0,0,38756547.0,1.0,2.0,601191756.0,601192767.0,1011.0,683769319.0,683769794.0,475.0,1,4,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
409837105,409853555,0.1935,10.0,0,38756547.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
512282792,585067304,0.1456,6.0,0,41218237.0,1.0,1.0,512280900.0,512282893.0,1993.0,585065580.0,585067305.0,1725.0,2,5,3,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
409837105,409853555,0.1366,10.0,0,41218237.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
216690635,123057540,0.194,7.0,0,36085750.0,2.0,3.0,216690135.0,216692992.0,2857.0,123056316.0,123059298.0,2982.0,1,6,6,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
750140812,697742110,0.1386,5.0,0,36085750.0,5.0,6.0,750138856.0,750142385.0,3529.0,697740148.0,697743591.0,3443.0,2,10,11,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
601191853,683769289,0.1109,4.0,0,36085750.0,1.0,2.0,601191756.0,601192767.0,1011.0,683769319.0,683769794.0,475.0,1,4,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
88011563,140844529,0.1662,6.0,0,36085750.0,1.0,2.0,88009076.0,88013066.0,3990.0,140843932.0,140847330.0,3398.0,1,2,2,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
409837105,409853555,0.194,7.0,0,36085750.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
750140812,697742110,0.157,9.0,0,42485736.0,5.0,6.0,750138856.0,750142385.0,3529.0,697740148.0,697743591.0,3443.0,2,10,11,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
88011563,140844529,0.1177,5.0,0,42485736.0,1.0,2.0,88009076.0,88013066.0,3990.0,140843932.0,140847330.0,3398.0,1,2,2,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
409837105,409853555,0.1345,7.0,0,42485736.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
512282792,585067304,0.239,10.0,0,41850777.0,1.0,1.0,512280900.0,512282893.0,1993.0,585065580.0,585067305.0,1725.0,2,5,3,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
409837105,409853555,0.3289,18.0,0,41850777.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
48027483,75991491,0.1004,5.0,0,41850777.0,2.0,3.0,48026789.0,48028431.0,1642.0,75990471.0,75991985.0,1514.0,2,3,3,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
601191853,683769289,0.1195,5.0,0,41850777.0,1.0,2.0,601191756.0,601192767.0,1011.0,683769319.0,683769794.0,475.0,1,4,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
711079196,572082310,0.1912,8.0,0,41850777.0,1.0,2.0,711075152.0,711079408.0,4256.0,572079588.0,572083969.0,4381.0,1,5,5,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
409837105,409853555,0.4109,18.0,0,38529740.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
601191853,683769289,0.1557,6.0,0,38529740.0,1.0,2.0,601191756.0,601192767.0,1011.0,683769319.0,683769794.0,475.0,1,4,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
512282792,585067304,0.1038,4.0,0,38529740.0,1.0,1.0,512280900.0,512282893.0,1993.0,585065580.0,585067305.0,1725.0,2,5,3,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
216690635,123057540,0.1038,4.0,0,38529740.0,2.0,3.0,216690135.0,216692992.0,2857.0,123056316.0,123059298.0,2982.0,1,6,6,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
711079196,572082310,0.3115,12.0,0,38529740.0,1.0,2.0,711075152.0,711079408.0,4256.0,572079588.0,572083969.0,4381.0,1,5,5,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
216690635,123057540,0.1305,5.0,0,38311749.0,2.0,3.0,216690135.0,216692992.0,2857.0,123056316.0,123059298.0,2982.0,1,6,6,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
750140812,697742110,0.1305,5.0,0,38311749.0,5.0,6.0,750138856.0,750142385.0,3529.0,697740148.0,697743591.0,3443.0,2,10,11,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
409837105,409853555,0.1801,13.0,0,38311749.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
601191853,683769289,0.1044,4.0,0,38311749.0,1.0,2.0,601191756.0,601192767.0,1011.0,683769319.0,683769794.0,475.0,1,4,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
711079196,572082310,0.1566,6.0,0,38311749.0,1.0,2.0,711075152.0,711079408.0,4256.0,572079588.0,572083969.0,4381.0,1,5,5,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
12815092,9914560,0.4828,19.0,0,39368622.0,1.0,3.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
48027483,75991491,0.3613,15.0,0,39368622.0,2.0,3.0,48026789.0,48028431.0,1642.0,75990471.0,75991985.0,1514.0,2,3,3,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
409837105,409853555,0.2795,11.0,0,39368622.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
601191853,683769289,0.2033,8.0,0,39368622.0,1.0,2.0,601191756.0,601192767.0,1011.0,683769319.0,683769794.0,475.0,1,4,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
608199889,741446765,0.1779,7.0,0,39368622.0,3.0,4.0,608196430.0,608200931.0,4501.0,741442860.0,741447379.0,4519.0,1,4,4,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
165654710,167259529,0.1451,6.0,0,39368622.0,13.0,15.0,165650796.0,165665235.0,14439.0,167253432.0,167272018.0,18586.0,2,42,42,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
512282792,585067304,0.1016,4.0,0,39368622.0,1.0,1.0,512280900.0,512282893.0,1993.0,585065580.0,585067305.0,1725.0,2,5,3,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
48027483,75991491,0.3242,15.0,0,44433206.0,2.0,3.0,48026789.0,48028431.0,1642.0,75990471.0,75991985.0,1514.0,2,3,3,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
12815092,9914560,0.3377,15.0,0,44433206.0,1.0,3.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
409837105,409853555,0.3377,15.0,0,44433206.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
12813587,9916211,0.2332,14.0,0,44433206.0,3.0,5.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
176163718,233268474,0.1801,8.0,0,44433206.0,2.0,3.0,176162716.0,176164393.0,1677.0,233267619.0,233269292.0,1673.0,2,4,4,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
216690635,123057540,0.1351,6.0,0,44433206.0,2.0,3.0,216690135.0,216692992.0,2857.0,123056316.0,123059298.0,2982.0,1,6,6,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
12815092,9914560,0.4792,19.0,0,39658231.0,1.0,3.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
48027483,75991491,0.2883,14.0,0,39658231.0,2.0,3.0,48026789.0,48028431.0,1642.0,75990471.0,75991985.0,1514.0,2,3,3,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
409837105,409853555,0.2774,11.0,0,39658231.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
12813587,9916211,0.2162,10.0,0,39658231.0,3.0,5.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
507894204,639143535,0.1513,6.0,0,39658231.0,2.0,2.0,507888668.0,507894404.0,5736.0,639142455.0,639147899.0,5444.0,1,8,7,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
608199889,741446765,0.1261,5.0,0,39658231.0,3.0,4.0,608196430.0,608200931.0,4501.0,741442860.0,741447379.0,4519.0,1,4,4,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
595162220,729294374,0.1261,5.0,0,39658231.0,2.0,2.0,595161545.0,595165983.0,4438.0,729293649.0,729297303.0,3654.0,2,14,13,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
216690635,123057540,0.1009,4.0,0,39658231.0,2.0,3.0,216690135.0,216692992.0,2857.0,123056316.0,123059298.0,2982.0,1,6,6,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
12815092,9914560,0.2827,11.0,0,38916540.0,1.0,3.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
12813587,9916211,0.2228,9.0,0,38916540.0,3.0,5.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
48027483,75991491,0.2249,9.0,0,38916540.0,2.0,3.0,48026789.0,48028431.0,1642.0,75990471.0,75991985.0,1514.0,2,3,3,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
601191853,683769289,0.1542,6.0,0,38916540.0,1.0,2.0,601191756.0,601192767.0,1011.0,683769319.0,683769794.0,475.0,1,4,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
165654710,167259529,0.1175,5.0,0,38916540.0,13.0,15.0,165650796.0,165665235.0,14439.0,167253432.0,167272018.0,18586.0,2,42,42,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
512282792,585067304,0.1285,5.0,0,38916540.0,1.0,1.0,512280900.0,512282893.0,1993.0,585065580.0,585067305.0,1725.0,2,5,3,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
409837105,409853555,0.1519,7.0,0,38916540.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
750140812,697742110,0.1028,4.0,0,38916540.0,5.0,6.0,750138856.0,750142385.0,3529.0,697740148.0,697743591.0,3443.0,2,10,11,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
12813587,9916211,0.421,16.0,0,38012551.0,3.0,5.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
48027483,75991491,0.2894,11.0,0,38012551.0,2.0,3.0,48026789.0,48028431.0,1642.0,75990471.0,75991985.0,1514.0,2,3,3,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
12815092,9914560,0.2368,9.0,0,38012551.0,1.0,3.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
601191853,683769289,0.1579,6.0,0,38012551.0,1.0,2.0,601191756.0,601192767.0,1011.0,683769319.0,683769794.0,475.0,1,4,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
409837105,409853555,0.1316,6.0,0,38012551.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
409837105,409853555,0.2588,10.0,0,38651593.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
601191853,683769289,0.207,8.0,0,38651593.0,1.0,2.0,601191756.0,601192767.0,1011.0,683769319.0,683769794.0,475.0,1,4,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
12813587,9916211,0.1553,6.0,0,38651593.0,3.0,5.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
216690635,123057540,0.1294,5.0,0,38651593.0,2.0,3.0,216690135.0,216692992.0,2857.0,123056316.0,123059298.0,2982.0,1,6,6,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
512282792,585067304,0.1035,4.0,0,38651593.0,1.0,1.0,512280900.0,512282893.0,1993.0,585065580.0,585067305.0,1725.0,2,5,3,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
12815092,9914560,0.1035,4.0,0,38651593.0,1.0,3.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
165654710,167259529,0.9928,42.0,0,40084460.0,13.0,15.0,165650796.0,165665235.0,14439.0,167253432.0,167272018.0,18586.0,2,42,42,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
750140812,697742110,0.9731,39.0,0,40084460.0,5.0,6.0,750138856.0,750142385.0,3529.0,697740148.0,697743591.0,3443.0,2,10,11,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
512282792,585067304,0.7735,31.0,0,40084460.0,1.0,1.0,512280900.0,512282893.0,1993.0,585065580.0,585067305.0,1725.0,2,5,3,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
601191853,683769289,0.6737,27.0,0,40084460.0,1.0,2.0,601191756.0,601192767.0,1011.0,683769319.0,683769794.0,475.0,1,4,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
697741731,750140256,0.3992,16.0,0,40084460.0,7.0,8.0,697740148.0,697743591.0,3443.0,750138856.0,750142385.0,3529.0,2,11,10,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
12815092,9914560,0.3992,16.0,0,40084460.0,1.0,3.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
12813587,9916211,0.1497,6.0,0,40084460.0,3.0,5.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
165654710,167259529,1.0434,44.0,0,39675454.0,13.0,15.0,165650796.0,165665235.0,14439.0,167253432.0,167272018.0,18586.0,2,42,42,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
750140812,697742110,0.874,38.0,0,39675454.0,5.0,6.0,750138856.0,750142385.0,3529.0,697740148.0,697743591.0,3443.0,2,10,11,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
601191853,683769289,0.8571,34.0,0,39675454.0,1.0,2.0,601191756.0,601192767.0,1011.0,683769319.0,683769794.0,475.0,1,4,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
512282792,585067304,0.7814,31.0,0,39675454.0,1.0,1.0,512280900.0,512282893.0,1993.0,585065580.0,585067305.0,1725.0,2,5,3,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
697741731,750140256,0.3781,15.0,0,39675454.0,7.0,8.0,697740148.0,697743591.0,3443.0,750138856.0,750142385.0,3529.0,2,11,10,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
12815092,9914560,0.3781,15.0,0,39675454.0,1.0,3.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
7590868,9915905,0.126,5.0,0,39675454.0,2.0,4.0,7589988.0,7593971.0,3983.0,9913916.0,9917749.0,3833.0,5,7,7,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
750140812,697742110,1.1724,47.0,0,40095294.0,5.0,6.0,750138856.0,750142385.0,3529.0,697740148.0,697743591.0,3443.0,2,10,11,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
165654710,167259529,1.0651,45.0,0,40095294.0,13.0,15.0,165650796.0,165665235.0,14439.0,167253432.0,167272018.0,18586.0,2,42,42,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
512282792,585067304,0.9728,39.0,0,40095294.0,1.0,1.0,512280900.0,512282893.0,1993.0,585065580.0,585067305.0,1725.0,2,5,3,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
601191853,683769289,0.873,35.0,0,40095294.0,1.0,2.0,601191756.0,601192767.0,1011.0,683769319.0,683769794.0,475.0,1,4,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
697741731,750140256,0.3991,16.0,0,40095294.0,7.0,8.0,697740148.0,697743591.0,3443.0,750138856.0,750142385.0,3529.0,2,11,10,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
12815092,9914560,0.2494,10.0,0,40095294.0,1.0,3.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
88011563,140844529,0.1247,5.0,0,40095294.0,1.0,2.0,88009076.0,88013066.0,3990.0,140843932.0,140847330.0,3398.0,1,2,2,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
48027483,75991491,0.2046,6.0,0,25704453.0,2.0,3.0,48026789.0,48028431.0,1642.0,75990471.0,75991985.0,1514.0,2,3,3,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
49201761,49207699,0.2338,6.0,0,25704453.0,3.0,2.0,49195871.0,49202805.0,6934.0,49204695.0,49208195.0,3500.0,2,8,8,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
409837105,409853555,0.3117,9.0,0,25704453.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
512282792,585067304,0.1559,4.0,0,25704453.0,1.0,1.0,512280900.0,512282893.0,1993.0,585065580.0,585067305.0,1725.0,2,5,3,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
601191853,683769289,0.1169,3.0,0,25704453.0,1.0,2.0,601191756.0,601192767.0,1011.0,683769319.0,683769794.0,475.0,1,4,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
750140812,697742110,0.1169,3.0,0,25704453.0,5.0,6.0,750138856.0,750142385.0,3529.0,697740148.0,697743591.0,3443.0,2,10,11,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
49201761,49207699,0.5887,12.0,0,20410360.0,3.0,2.0,49195871.0,49202805.0,6934.0,49204695.0,49208195.0,3500.0,2,8,8,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
48027483,75991491,0.3782,8.0,0,20410360.0,2.0,3.0,48026789.0,48028431.0,1642.0,75990471.0,75991985.0,1514.0,2,3,3,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
534444884,489827793,0.2453,5.0,0,20410360.0,3.0,4.0,534443630.0,534446910.0,3280.0,489826543.0,489830024.0,3481.0,1,5,2,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
5319233,11286401,0.1962,4.0,0,20410360.0,9.0,9.0,5319080.0,5322498.0,3418.0,11286117.0,11289669.0,3552.0,3,9,9,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
512282792,585067304,0.1472,3.0,0,20410360.0,1.0,1.0,512280900.0,512282893.0,1993.0,585065580.0,585067305.0,1725.0,2,5,3,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
12813587,9916211,0.1472,3.0,0,20410360.0,3.0,5.0,12811788.0,12815514.0,3726.0,9913916.0,9917749.0,3833.0,6,7,7,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
49201761,49207699,0.5299,16.0,0,30222074.0,3.0,2.0,49195871.0,49202805.0,6934.0,49204695.0,49208195.0,3500.0,2,8,8,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
5319233,11286401,0.2318,7.0,0,30222074.0,9.0,9.0,5319080.0,5322498.0,3418.0,11286117.0,11289669.0,3552.0,3,9,9,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
512282792,585067304,0.1987,6.0,0,30222074.0,1.0,1.0,512280900.0,512282893.0,1993.0,585065580.0,585067305.0,1725.0,2,5,3,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
601191853,683769289,0.1987,6.0,0,30222074.0,1.0,2.0,601191756.0,601192767.0,1011.0,683769319.0,683769794.0,475.0,1,4,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
165654710,167259529,0.1547,5.0,0,30222074.0,13.0,15.0,165650796.0,165665235.0,14439.0,167253432.0,167272018.0,18586.0,2,42,42,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
216690635,123057540,0.1656,5.0,0,30222074.0,2.0,3.0,216690135.0,216692992.0,2857.0,123056316.0,123059298.0,2982.0,1,6,6,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
11858777,8713592,0.1325,4.0,0,30222074.0,3.0,4.0,11857187.0,11860248.0,3061.0,8711647.0,8714760.0,3113.0,3,5,5,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
409837105,409853555,0.1567,6.0,0,30222074.0,4.0,4.0,409835900.0,409838736.0,2836.0,409852087.0,409857399.0,5312.0,3,5,5,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
